 gdp_for_year ($) ,HDI for year,age,country,country-year,gdp_per_capita ($),generation,population,sex,suicides/100k pop,suicides_no,year
"1,524,916,112,079",,15-24 years,Russian Federation,Russian Federation2010,11307.0,Millenials,10241329.0,female,7.45,763.0,2010
"1,524,916,112,079",,5-14 years,Russian Federation,Russian Federation2010,11307.0,Generation Z,7012170.0,male,1.87,131.0,2010
"1,524,916,112,079",,5-14 years,Russian Federation,Russian Federation2010,11307.0,Generation Z,6682338.0,female,0.96,64.0,2010
"2,051,661,732,060",,75+ years,Russian Federation,Russian Federation2011,15226.0,Silent,2093449.0,male,70.94,1485.0,2011
"2,051,661,732,060",,25-34 years,Russian Federation,Russian Federation2011,15226.0,Millenials,11598196.0,male,51.83,6011.0,2011
"2,051,661,732,060",,35-54 years,Russian Federation,Russian Federation2011,15226.0,Generation X,19684905.0,male,47.81,9411.0,2011
"2,051,661,732,060",,55-74 years,Russian Federation,Russian Federation2011,15226.0,Boomers,11401026.0,male,42.91,4892.0,2011
"2,051,661,732,060",,15-24 years,Russian Federation,Russian Federation2011,15226.0,Millenials,10070836.0,male,35.44,3569.0,2011
"2,051,661,732,060",,75+ years,Russian Federation,Russian Federation2011,15226.0,Silent,5829088.0,female,18.92,1103.0,2011
"2,051,661,732,060",,15-24 years,Russian Federation,Russian Federation2011,15226.0,Millenials,9723773.0,female,7.61,740.0,2011
"2,051,661,732,060",,55-74 years,Russian Federation,Russian Federation2011,15226.0,Boomers,17200185.0,female,7.56,1300.0,2011
"2,051,661,732,060",,25-34 years,Russian Federation,Russian Federation2011,15226.0,Millenials,11638171.0,female,7.24,843.0,2011
"2,051,661,732,060",,35-54 years,Russian Federation,Russian Federation2011,15226.0,Generation X,21733089.0,female,6.97,1515.0,2011
"2,051,661,732,060",,5-14 years,Russian Federation,Russian Federation2011,15226.0,Generation Z,7052757.0,male,1.45,102.0,2011
"2,051,661,732,060",,5-14 years,Russian Federation,Russian Federation2011,15226.0,Generation Z,6720399.0,female,1.0,67.0,2011
"2,210,256,976,945",,75+ years,Russian Federation,Russian Federation2012,16413.0,Silent,2211989.0,male,67.18,1486.0,2012
"2,210,256,976,945",,25-34 years,Russian Federation,Russian Federation2012,16413.0,Millenials,11845892.0,male,48.64,5762.0,2012
"2,210,256,976,945",,35-54 years,Russian Federation,Russian Federation2012,16413.0,Generation X,19588712.0,male,44.69,8755.0,2012
"2,210,256,976,945",,55-74 years,Russian Federation,Russian Federation2012,16413.0,Boomers,11597408.0,male,41.42,4804.0,2012
"2,210,256,976,945",,15-24 years,Russian Federation,Russian Federation2012,16413.0,Millenials,9484213.0,male,34.53,3275.0,2012
"2,210,256,976,945",,75+ years,Russian Federation,Russian Federation2012,16413.0,Silent,6062562.0,female,18.06,1095.0,2012
"2,210,256,976,945",,25-34 years,Russian Federation,Russian Federation2012,16413.0,Millenials,11827264.0,female,7.32,866.0,2012
"2,210,256,976,945",,35-54 years,Russian Federation,Russian Federation2012,16413.0,Generation X,21564691.0,female,7.29,1572.0,2012
"2,210,256,976,945",,55-74 years,Russian Federation,Russian Federation2012,16413.0,Boomers,17375445.0,female,7.07,1229.0,2012
"2,210,256,976,945",,15-24 years,Russian Federation,Russian Federation2012,16413.0,Millenials,9131383.0,female,6.87,627.0,2012
"2,210,256,976,945",,5-14 years,Russian Federation,Russian Federation2012,16413.0,Generation Z,7159170.0,male,1.49,107.0,2012
"2,210,256,976,945",,5-14 years,Russian Federation,Russian Federation2012,16413.0,Generation Z,6819793.0,female,0.95,65.0,2012
"2,297,128,039,058",,75+ years,Russian Federation,Russian Federation2013,17052.0,Silent,2349484.0,male,65.93,1549.0,2013
"2,297,128,039,058",,25-34 years,Russian Federation,Russian Federation2013,17052.0,Millenials,12057910.0,male,48.31,5825.0,2013
"2,297,128,039,058",,35-54 years,Russian Federation,Russian Federation2013,17052.0,Generation X,19484117.0,male,45.24,8815.0,2013
"2,297,128,039,058",,55-74 years,Russian Federation,Russian Federation2013,17052.0,Boomers,11808589.0,male,39.33,4644.0,2013
"2,297,128,039,058",,15-24 years,Russian Federation,Russian Federation2013,17052.0,Millenials,8908926.0,male,31.09,2770.0,2013
"2,297,128,039,058",,75+ years,Russian Federation,Russian Federation2013,17052.0,Silent,6355318.0,female,15.73,1000.0,2013
"2,297,128,039,058",,35-54 years,Russian Federation,Russian Federation2013,17052.0,Generation X,21385188.0,female,6.8,1454.0,2013
"2,297,128,039,058",,25-34 years,Russian Federation,Russian Federation2013,17052.0,Millenials,11984461.0,female,6.7,803.0,2013
"2,297,128,039,058",,55-74 years,Russian Federation,Russian Federation2013,17052.0,Boomers,17517861.0,female,6.59,1154.0,2013
"2,297,128,039,058",,15-24 years,Russian Federation,Russian Federation2013,17052.0,Millenials,8554683.0,female,5.97,511.0,2013
"2,297,128,039,058",,5-14 years,Russian Federation,Russian Federation2013,17052.0,Generation Z,7327888.0,male,1.51,111.0,2013
"2,297,128,039,058",,5-14 years,Russian Federation,Russian Federation2013,17052.0,Generation Z,6979537.0,female,0.77,54.0,2013
"2,063,662,665,172",,75+ years,Russian Federation,Russian Federation2014,15319.0,Silent,2349484.0,male,67.97,1597.0,2014
"2,063,662,665,172",,25-34 years,Russian Federation,Russian Federation2014,15319.0,Millenials,12057910.0,male,43.76,5276.0,2014
"2,063,662,665,172",,35-54 years,Russian Federation,Russian Federation2014,15319.0,Generation X,19484117.0,male,41.6,8105.0,2014
"2,063,662,665,172",,55-74 years,Russian Federation,Russian Federation2014,15319.0,Boomers,11808589.0,male,38.12,4501.0,2014
"2,063,662,665,172",,15-24 years,Russian Federation,Russian Federation2014,15319.0,Millenials,8908926.0,male,25.94,2311.0,2014
"2,063,662,665,172",,75+ years,Russian Federation,Russian Federation2014,15319.0,Silent,6355318.0,female,16.03,1019.0,2014
"2,063,662,665,172",,55-74 years,Russian Federation,Russian Federation2014,15319.0,Boomers,17517861.0,female,6.31,1105.0,2014
"2,063,662,665,172",,35-54 years,Russian Federation,Russian Federation2014,15319.0,Generation X,21385188.0,female,6.06,1297.0,2014
"2,063,662,665,172",,25-34 years,Russian Federation,Russian Federation2014,15319.0,Millenials,11984461.0,female,6.03,723.0,2014
"2,063,662,665,172",,15-24 years,Russian Federation,Russian Federation2014,15319.0,Millenials,8554683.0,female,5.46,467.0,2014
"2,063,662,665,172",,5-14 years,Russian Federation,Russian Federation2014,15319.0,Generation Z,7327888.0,male,1.31,96.0,2014
"2,063,662,665,172",,5-14 years,Russian Federation,Russian Federation2014,15319.0,Generation Z,6979537.0,female,0.63,44.0,2014
"1,368,400,705,491",,75+ years,Russian Federation,Russian Federation2015,9987.0,Silent,2608590.0,male,58.23,1519.0,2015
"1,368,400,705,491",,35-54 years,Russian Federation,Russian Federation2015,9987.0,Generation X,19598084.0,male,40.3,7898.0,2015
"1,368,400,705,491",,25-34 years,Russian Federation,Russian Federation2015,9987.0,Millenials,12407057.0,male,40.25,4994.0,2015
"1,368,400,705,491",,55-74 years,Russian Federation,Russian Federation2015,9987.0,Boomers,12564884.0,male,35.36,4443.0,2015
"1,368,400,705,491",,15-24 years,Russian Federation,Russian Federation2015,9987.0,Millenials,7995706.0,male,24.11,1928.0,2015
"1,368,400,705,491",,75+ years,Russian Federation,Russian Federation2015,9987.0,Silent,6957819.0,female,13.7,953.0,2015
"1,368,400,705,491",,35-54 years,Russian Federation,Russian Federation2015,9987.0,Generation X,21387236.0,female,6.5,1391.0,2015
"1,368,400,705,491",,25-34 years,Russian Federation,Russian Federation2015,9987.0,Millenials,12264840.0,female,5.95,730.0,2015
"1,368,400,705,491",,55-74 years,Russian Federation,Russian Federation2015,9987.0,Boomers,18280577.0,female,5.81,1062.0,2015
"1,368,400,705,491",,15-24 years,Russian Federation,Russian Federation2015,9987.0,Millenials,7653174.0,female,4.94,378.0,2015
"1,368,400,705,491",,5-14 years,Russian Federation,Russian Federation2015,9987.0,Generation Z,7836667.0,male,1.01,79.0,2015
"1,368,400,705,491",,5-14 years,Russian Federation,Russian Federation2015,9987.0,Generation Z,7464309.0,female,0.76,57.0,2015
"208,740,444",,15-24 years,Saint Kitts and Nevis,Saint Kitts and Nevis1990,5339.0,Generation X,4900.0,female,0.0,0.0,1990
"208,740,444",,25-34 years,Saint Kitts and Nevis,Saint Kitts and Nevis1990,5339.0,Boomers,2600.0,female,0.0,0.0,1990
"208,740,444",,35-54 years,Saint Kitts and Nevis,Saint Kitts and Nevis1990,5339.0,Silent,2900.0,female,0.0,0.0,1990
"208,740,444",,5-14 years,Saint Kitts and Nevis,Saint Kitts and Nevis1990,5339.0,Generation X,5700.0,female,0.0,0.0,1990
"208,740,444",,55-74 years,Saint Kitts and Nevis,Saint Kitts and Nevis1990,5339.0,G.I. Generation,3300.0,female,0.0,0.0,1990
"208,740,444",,75+ years,Saint Kitts and Nevis,Saint Kitts and Nevis1990,5339.0,G.I. Generation,1000.0,female,0.0,0.0,1990
"208,740,444",,15-24 years,Saint Kitts and Nevis,Saint Kitts and Nevis1990,5339.0,Generation X,4900.0,male,0.0,0.0,1990
"208,740,444",,25-34 years,Saint Kitts and Nevis,Saint Kitts and Nevis1990,5339.0,Boomers,2400.0,male,0.0,0.0,1990
"208,740,444",,35-54 years,Saint Kitts and Nevis,Saint Kitts and Nevis1990,5339.0,Silent,2400.0,male,0.0,0.0,1990
"208,740,444",,5-14 years,Saint Kitts and Nevis,Saint Kitts and Nevis1990,5339.0,Generation X,6000.0,male,0.0,0.0,1990
"208,740,444",,55-74 years,Saint Kitts and Nevis,Saint Kitts and Nevis1990,5339.0,G.I. Generation,2500.0,male,0.0,0.0,1990
"208,740,444",,75+ years,Saint Kitts and Nevis,Saint Kitts and Nevis1990,5339.0,G.I. Generation,500.0,male,0.0,0.0,1990
"209,880,963",,15-24 years,Saint Kitts and Nevis,Saint Kitts and Nevis1991,5368.0,Generation X,4900.0,female,0.0,0.0,1991
"209,880,963",,25-34 years,Saint Kitts and Nevis,Saint Kitts and Nevis1991,5368.0,Boomers,2600.0,female,0.0,0.0,1991
"209,880,963",,35-54 years,Saint Kitts and Nevis,Saint Kitts and Nevis1991,5368.0,Boomers,2900.0,female,0.0,0.0,1991
"209,880,963",,5-14 years,Saint Kitts and Nevis,Saint Kitts and Nevis1991,5368.0,Millenials,5700.0,female,0.0,0.0,1991
"209,880,963",,55-74 years,Saint Kitts and Nevis,Saint Kitts and Nevis1991,5368.0,Silent,3300.0,female,0.0,0.0,1991
"209,880,963",,75+ years,Saint Kitts and Nevis,Saint Kitts and Nevis1991,5368.0,G.I. Generation,1000.0,female,0.0,0.0,1991
"209,880,963",,15-24 years,Saint Kitts and Nevis,Saint Kitts and Nevis1991,5368.0,Generation X,4900.0,male,0.0,0.0,1991
"209,880,963",,25-34 years,Saint Kitts and Nevis,Saint Kitts and Nevis1991,5368.0,Boomers,2400.0,male,0.0,0.0,1991
"209,880,963",,35-54 years,Saint Kitts and Nevis,Saint Kitts and Nevis1991,5368.0,Boomers,2400.0,male,0.0,0.0,1991
"209,880,963",,5-14 years,Saint Kitts and Nevis,Saint Kitts and Nevis1991,5368.0,Millenials,6000.0,male,0.0,0.0,1991
"209,880,963",,55-74 years,Saint Kitts and Nevis,Saint Kitts and Nevis1991,5368.0,Silent,2500.0,male,0.0,0.0,1991
"209,880,963",,75+ years,Saint Kitts and Nevis,Saint Kitts and Nevis1991,5368.0,G.I. Generation,500.0,male,0.0,0.0,1991
"229,434,519",,15-24 years,Saint Kitts and Nevis,Saint Kitts and Nevis1992,5868.0,Generation X,4900.0,female,0.0,0.0,1992
"229,434,519",,25-34 years,Saint Kitts and Nevis,Saint Kitts and Nevis1992,5868.0,Boomers,2600.0,female,0.0,0.0,1992
"229,434,519",,35-54 years,Saint Kitts and Nevis,Saint Kitts and Nevis1992,5868.0,Boomers,2900.0,female,0.0,0.0,1992
"229,434,519",,5-14 years,Saint Kitts and Nevis,Saint Kitts and Nevis1992,5868.0,Millenials,5700.0,female,0.0,0.0,1992
"229,434,519",,55-74 years,Saint Kitts and Nevis,Saint Kitts and Nevis1992,5868.0,Silent,3300.0,female,0.0,0.0,1992
"229,434,519",,75+ years,Saint Kitts and Nevis,Saint Kitts and Nevis1992,5868.0,G.I. Generation,1000.0,female,0.0,0.0,1992
"229,434,519",,15-24 years,Saint Kitts and Nevis,Saint Kitts and Nevis1992,5868.0,Generation X,4900.0,male,0.0,0.0,1992
"229,434,519",,25-34 years,Saint Kitts and Nevis,Saint Kitts and Nevis1992,5868.0,Boomers,2400.0,male,0.0,0.0,1992
"229,434,519",,35-54 years,Saint Kitts and Nevis,Saint Kitts and Nevis1992,5868.0,Boomers,2400.0,male,0.0,0.0,1992
"229,434,519",,5-14 years,Saint Kitts and Nevis,Saint Kitts and Nevis1992,5868.0,Millenials,6000.0,male,0.0,0.0,1992
"229,434,519",,55-74 years,Saint Kitts and Nevis,Saint Kitts and Nevis1992,5868.0,Silent,2500.0,male,0.0,0.0,1992
"229,434,519",,75+ years,Saint Kitts and Nevis,Saint Kitts and Nevis1992,5868.0,G.I. Generation,500.0,male,0.0,0.0,1992
"289,689,704",,35-54 years,Saint Lucia,Saint Lucia1986,2634.0,Silent,8300.0,male,36.14,3.0,1986
"289,689,704",,25-34 years,Saint Lucia,Saint Lucia1986,2634.0,Boomers,8400.0,male,23.81,2.0,1986
"289,689,704",,15-24 years,Saint Lucia,Saint Lucia1986,2634.0,Generation X,14800.0,female,0.0,0.0,1986
"289,689,704",,25-34 years,Saint Lucia,Saint Lucia1986,2634.0,Boomers,9700.0,female,0.0,0.0,1986
"289,689,704",,35-54 years,Saint Lucia,Saint Lucia1986,2634.0,Silent,9800.0,female,0.0,0.0,1986
"289,689,704",,5-14 years,Saint Lucia,Saint Lucia1986,2634.0,Generation X,15200.0,female,0.0,0.0,1986
"289,689,704",,55-74 years,Saint Lucia,Saint Lucia1986,2634.0,G.I. Generation,6300.0,female,0.0,0.0,1986
"289,689,704",,75+ years,Saint Lucia,Saint Lucia1986,2634.0,G.I. Generation,1600.0,female,0.0,0.0,1986
"289,689,704",,15-24 years,Saint Lucia,Saint Lucia1986,2634.0,Generation X,14600.0,male,0.0,0.0,1986
"289,689,704",,5-14 years,Saint Lucia,Saint Lucia1986,2634.0,Generation X,15400.0,male,0.0,0.0,1986
"289,689,704",,55-74 years,Saint Lucia,Saint Lucia1986,2634.0,G.I. Generation,4900.0,male,0.0,0.0,1986
"289,689,704",,75+ years,Saint Lucia,Saint Lucia1986,2634.0,G.I. Generation,1000.0,male,0.0,0.0,1986
"319,998,987",,55-74 years,Saint Lucia,Saint Lucia1987,2875.0,G.I. Generation,4900.0,male,61.22,3.0,1987
"319,998,987",,25-34 years,Saint Lucia,Saint Lucia1987,2875.0,Boomers,8900.0,male,33.71,3.0,1987
"319,998,987",,35-54 years,Saint Lucia,Saint Lucia1987,2875.0,Silent,8700.0,male,22.99,2.0,1987
"319,998,987",,15-24 years,Saint Lucia,Saint Lucia1987,2875.0,Generation X,14600.0,male,13.7,2.0,1987
"319,998,987",,25-34 years,Saint Lucia,Saint Lucia1987,2875.0,Boomers,10200.0,female,9.8,1.0,1987
"319,998,987",,15-24 years,Saint Lucia,Saint Lucia1987,2875.0,Generation X,14800.0,female,0.0,0.0,1987
"319,998,987",,35-54 years,Saint Lucia,Saint Lucia1987,2875.0,Silent,10000.0,female,0.0,0.0,1987
"319,998,987",,5-14 years,Saint Lucia,Saint Lucia1987,2875.0,Generation X,15000.0,female,0.0,0.0,1987
"319,998,987",,55-74 years,Saint Lucia,Saint Lucia1987,2875.0,G.I. Generation,6300.0,female,0.0,0.0,1987
"319,998,987",,75+ years,Saint Lucia,Saint Lucia1987,2875.0,G.I. Generation,1600.0,female,0.0,0.0,1987
"319,998,987",,5-14 years,Saint Lucia,Saint Lucia1987,2875.0,Generation X,15300.0,male,0.0,0.0,1987
"319,998,987",,75+ years,Saint Lucia,Saint Lucia1987,2875.0,G.I. Generation,1000.0,male,0.0,0.0,1987
"366,541,091",,75+ years,Saint Lucia,Saint Lucia1988,3244.0,G.I. Generation,1600.0,female,62.5,1.0,1988
"366,541,091",,55-74 years,Saint Lucia,Saint Lucia1988,3244.0,G.I. Generation,4900.0,male,40.82,2.0,1988
"366,541,091",,55-74 years,Saint Lucia,Saint Lucia1988,3244.0,G.I. Generation,6300.0,female,31.75,2.0,1988
"366,541,091",,35-54 years,Saint Lucia,Saint Lucia1988,3244.0,Silent,8800.0,male,22.73,2.0,1988
"366,541,091",,25-34 years,Saint Lucia,Saint Lucia1988,3244.0,Boomers,9000.0,male,11.11,1.0,1988
"366,541,091",,15-24 years,Saint Lucia,Saint Lucia1988,3244.0,Generation X,14800.0,male,6.76,1.0,1988
"366,541,091",,5-14 years,Saint Lucia,Saint Lucia1988,3244.0,Generation X,15300.0,female,6.54,1.0,1988
"366,541,091",,15-24 years,Saint Lucia,Saint Lucia1988,3244.0,Generation X,15000.0,female,0.0,0.0,1988
"366,541,091",,25-34 years,Saint Lucia,Saint Lucia1988,3244.0,Boomers,10400.0,female,0.0,0.0,1988
"366,541,091",,35-54 years,Saint Lucia,Saint Lucia1988,3244.0,Silent,10200.0,female,0.0,0.0,1988
"366,541,091",,5-14 years,Saint Lucia,Saint Lucia1988,3244.0,Generation X,15700.0,male,0.0,0.0,1988
"366,541,091",,75+ years,Saint Lucia,Saint Lucia1988,3244.0,G.I. Generation,1000.0,male,0.0,0.0,1988
"415,518,112",,55-74 years,Saint Lucia,Saint Lucia1989,3505.0,G.I. Generation,6532.0,male,30.62,2.0,1989
"415,518,112",,55-74 years,Saint Lucia,Saint Lucia1989,3505.0,G.I. Generation,7188.0,female,13.91,1.0,1989
"415,518,112",,25-34 years,Saint Lucia,Saint Lucia1989,3505.0,Boomers,9610.0,male,10.41,1.0,1989
"415,518,112",,25-34 years,Saint Lucia,Saint Lucia1989,3505.0,Boomers,10069.0,female,9.93,1.0,1989
"415,518,112",,35-54 years,Saint Lucia,Saint Lucia1989,3505.0,Silent,10292.0,male,9.72,1.0,1989
"415,518,112",,15-24 years,Saint Lucia,Saint Lucia1989,3505.0,Generation X,13777.0,male,7.26,1.0,1989
"415,518,112",,15-24 years,Saint Lucia,Saint Lucia1989,3505.0,Generation X,14172.0,female,7.06,1.0,1989
"415,518,112",,35-54 years,Saint Lucia,Saint Lucia1989,3505.0,Silent,10657.0,female,0.0,0.0,1989
"415,518,112",,5-14 years,Saint Lucia,Saint Lucia1989,3505.0,Generation X,16416.0,female,0.0,0.0,1989
"415,518,112",,75+ years,Saint Lucia,Saint Lucia1989,3505.0,G.I. Generation,1924.0,female,0.0,0.0,1989
"415,518,112",,5-14 years,Saint Lucia,Saint Lucia1989,3505.0,Generation X,16552.0,male,0.0,0.0,1989
"415,518,112",,75+ years,Saint Lucia,Saint Lucia1989,3505.0,G.I. Generation,1377.0,male,0.0,0.0,1989
"483,962,431",,25-34 years,Saint Lucia,Saint Lucia1990,4015.0,Boomers,9974.0,male,10.03,1.0,1990
